METRO_ID	Metropolitan areas	Year	POP_DENS
IT010	Catania	2005	1011.61
IT010	Catania	2006	1013.71
IT010	Catania	2007	1015.94
IT010	Catania	2008	1018.3
IT010	Catania	2009	1020.79
IT010	Catania	2010	1023.4
IT010	Catania	2011	1026.15
IT010	Catania	2012	1029.04
IT010	Catania	2013	1032.06
IT010	Catania	2014	1035.22
IT011	Venice	2000	491.23
IT011	Venice	2001	491.75
IT011	Venice	2002	492.3
IT011	Venice	2003	492.87
IT011	Venice	2004	493.46
IT011	Venice	2005	494.09
IT011	Venice	2006	494.74
IT011	Venice	2007	495.41
IT011	Venice	2008	496.11
IT011	Venice	2009	496.84
IT011	Venice	2010	497.6
IT011	Venice	2011	498.38
IT011	Venice	2012	499.19
IT011	Venice	2013	500.03
IT011	Venice	2014	500.9
ITA	Italy	2000	192.89
ITA	Italy	2001	193.02
ITA	Italy	2002	193.1
ITA	Italy	2003	193.59
ITA	Italy	2004	194.83
ITA	Italy	2005	196.11
ITA	Italy	2006	196.75
ITA	Italy	2007	197.29
ITA	Italy	2008	198.75
ITA	Italy	2009	199.92
ITA	Italy	2010	200.57
ITA	Italy	2011	201.16
ITA	Italy	2012	201.26
ITA	Italy	2013	202.25
ITA	Italy	2014	205.96
JP003	Sapporo	2000	962.92
JP003	Sapporo	2001	968.52
JP003	Sapporo	2002	974.19
JP003	Sapporo	2003	979.94
JP003	Sapporo	2004	985.76
JP003	Sapporo	2005	991.66
JP003	Sapporo	2006	994.13
JP003	Sapporo	2007	996.65
JP003	Sapporo	2008	999.2
JP003	Sapporo	2009	1001.81
JP003	Sapporo	2010	1004.45
JP003	Sapporo	2011	1008.91
JP003	Sapporo	2012	1013.43
JP003	Sapporo	2013	1018.01
JP003	Sapporo	2014	1022.65
JP013	Sendai	2000	919.73
JP013	Sendai	2001	922.82
JP013	Sendai	2002	925.96
JP013	Sendai	2003	929.14
JP013	Sendai	2004	932.37
JP013	Sendai	2005	935.65
JP013	Sendai	2006	938.53
JP013	Sendai	2007	941.48
JP013	Sendai	2008	944.48
JP013	Sendai	2009	947.53
JP013	Sendai	2010	950.64
JP013	Sendai	2011	953.99
JP013	Sendai	2012	957.39
JP013	Sendai	2013	960.84
JP013	Sendai	2014	964.34
JP015	Niigata	2000	681.79
JP015	Niigata	2001	681.8
JP015	Niigata	2002	681.81
JP015	Niigata	2003	681.83
JP015	Niigata	2004	681.85
JP015	Niigata	2005	681.88
JP015	Niigata	2006	680.61
JP015	Niigata	2007	679.35
JP015	Niigata	2008	678.1
JP015	Niigata	2009	676.86
JP015	Niigata	2010	675.63
JP015	Niigata	2011	675.04
JP015	Niigata	2012	674.46
JP015	Niigata	2013	673.89
JP015	Niigata	2014	673.33
JP020	Toyama	2000	346.72
JP020	Toyama	2001	346.95
JP020	Toyama	2002	347.19
JP020	Toyama	2003	347.43
JP020	Toyama	2004	347.67
JP020	Toyama	2005	347.92
JP020	Toyama	2006	347.82
JP020	Toyama	2007	347.72
JP020	Toyama	2008	347.62
JP020	Toyama	2009	347.52
JP020	Toyama	2010	347.43
JP020	Toyama	2011	347.52
JP020	Toyama	2012	347.61
JP020	Toyama	2013	347.7
JP020	Toyama	2014	347.79
JP021	Nagano	2000	445.3
JP021	Nagano	2001	444.68
JP021	Nagano	2002	444.06
JP021	Nagano	2003	443.45
JP021	Nagano	2004	442.85
JP021	Nagano	2005	442.25
JP021	Nagano	2006	440.51
JP021	Nagano	2007	438.78
JP021	Nagano	2008	437.06
JP021	Nagano	2009	435.36
JP021	Nagano	2010	433.66
JP021	Nagano	2011	432.54
JP021	Nagano	2012	431.43
JP021	Nagano	2013	430.32
JP021	Nagano	2014	429.23
JP023	Kanazawa	2000	565.44
JP023	Kanazawa	2001	566.2
JP023	Kanazawa	2002	566.98
JP023	Kanazawa	2003	567.77
JP023	Kanazawa	2004	568.57
JP023	Kanazawa	2005	569.38
JP023	Kanazawa	2006	571.41
JP023	Kanazawa	2007	573.46
JP023	Kanazawa	2008	575.52
JP023	Kanazawa	2009	577.6
JP023	Kanazawa	2010	579.71
JP023	Kanazawa	2011	581.2
JP023	Kanazawa	2012	582.72
JP023	Kanazawa	2013	584.24
JP023	Kanazawa	2014	585.79
JP024	Utsunomiya	2000	777.72
JP024	Utsunomiya	2001	781.7
JP024	Utsunomiya	2002	785.7
JP024	Utsunomiya	2003	789.74
JP024	Utsunomiya	2004	793.8
JP024	Utsunomiya	2005	797.9
JP024	Utsunomiya	2006	799.95
JP024	Utsunomiya	2007	802.03
JP024	Utsunomiya	2008	804.12
JP024	Utsunomiya	2009	806.24
JP024	Utsunomiya	2010	808.38
JP024	Utsunomiya	2011	811.57
JP024	Utsunomiya	2012	814.78
JP024	Utsunomiya	2013	818.01
JP024	Utsunomiya	2014	821.26
JP025	Maebashi	2000	823.82
JP025	Maebashi	2001	824.55
JP025	Maebashi	2002	825.3
JP025	Maebashi	2003	826.07
JP025	Maebashi	2004	826.87
JP025	Maebashi	2005	827.69
JP025	Maebashi	2006	827.78
JP025	Maebashi	2007	827.89
JP025	Maebashi	2008	828.03
JP025	Maebashi	2009	828.2
JP025	Maebashi	2010	828.39
JP025	Maebashi	2011	828.97
JP025	Maebashi	2012	829.57
JP025	Maebashi	2013	830.19
JP025	Maebashi	2014	830.83
JP026	Mito	2000	903.7
JP026	Mito	2001	904.18
JP026	Mito	2002	904.66
JP026	Mito	2003	905.14
JP026	Mito	2004	905.63
JP026	Mito	2005	906.12
JP026	Mito	2006	908.11
JP026	Mito	2007	910.13
JP026	Mito	2008	912.17
JP026	Mito	2009	914.23
JP026	Mito	2010	916.32
JP026	Mito	2011	917.64
JP026	Mito	2012	918.96
JP026	Mito	2013	920.3
JP026	Mito	2014	921.65
JP030	Tokyo	2000	3816.86
JP030	Tokyo	2001	3838.94
JP030	Tokyo	2002	3861.39
JP030	Tokyo	2003	3884.22
JP030	Tokyo	2004	3907.42
JP030	Tokyo	2005	3931.02
JP030	Tokyo	2006	3958.07
JP030	Tokyo	2007	3985.5
JP030	Tokyo	2008	4013.3
JP030	Tokyo	2009	4041.48
JP030	Tokyo	2010	4070.06
JP030	Tokyo	2011	4097.27
JP030	Tokyo	2012	4124.86
JP030	Tokyo	2013	4152.82
JP030	Tokyo	2014	4181.17
JP031	Kofu	2000	647.7
JP031	Kofu	2001	648.93
JP031	Kofu	2002	650.17
JP031	Kofu	2003	651.43
JP031	Kofu	2004	652.7
JP031	Kofu	2005	653.99
JP031	Kofu	2006	653.11
JP031	Kofu	2007	652.23
JP031	Kofu	2008	651.37
JP031	Kofu	2009	650.52
JP031	Kofu	2010	649.68
JP031	Kofu	2011	649.91
JP031	Kofu	2012	650.16
JP031	Kofu	2013	650.42
JP031	Kofu	2014	650.68
JP034	Nagoya	2000	1568.57
JP034	Nagoya	2001	1574.52
JP034	Nagoya	2002	1580.54
JP034	Nagoya	2003	1586.62
JP034	Nagoya	2004	1592.76
JP034	Nagoya	2005	1598.97
JP034	Nagoya	2006	1603.92
JP034	Nagoya	2007	1608.94
JP034	Nagoya	2008	1614.02
JP034	Nagoya	2009	1619.17
JP034	Nagoya	2010	1624.38
JP034	Nagoya	2011	1630.29
JP034	Nagoya	2012	1636.27
JP034	Nagoya	2013	1642.31
JP034	Nagoya	2014	1648.41
JP036	Numazu	2000	1099.99
JP036	Numazu	2001	1100.91
JP036	Numazu	2002	1101.85
JP036	Numazu	2003	1102.81
JP036	Numazu	2004	1103.81
JP036	Numazu	2005	1104.82
JP036	Numazu	2006	1103.44
JP036	Numazu	2007	1102.08
JP036	Numazu	2008	1100.75
JP036	Numazu	2009	1099.45
JP036	Numazu	2010	1098.17
JP036	Numazu	2011	1098.12
JP036	Numazu	2012	1098.09
JP036	Numazu	2013	1098.08
JP036	Numazu	2014	1098.1
JP038	Osaka	2000	2436.4
JP038	Osaka	2001	2438.91
JP038	Osaka	2002	2441.56
JP038	Osaka	2003	2444.34
JP038	Osaka	2004	2447.25
JP038	Osaka	2005	2450.3
JP038	Osaka	2006	2452.55
JP038	Osaka	2007	2454.91
JP038	Osaka	2008	2457.37
JP038	Osaka	2009	2459.94
JP038	Osaka	2010	2462.63
JP038	Osaka	2011	2465.87
JP038	Osaka	2012	2469.23
JP038	Osaka	2013	2472.71
JP038	Osaka	2014	2476.32
JP039	Shizuoka	2000	642.5
JP039	Shizuoka	2001	637.44
JP039	Shizuoka	2002	632.43
JP039	Shizuoka	2003	627.45
JP039	Shizuoka	2004	622.51
JP039	Shizuoka	2005	617.61
JP039	Shizuoka	2006	619.9
JP039	Shizuoka	2007	622.24
JP039	Shizuoka	2008	624.65
JP039	Shizuoka	2009	627.11
JP039	Shizuoka	2010	629.63
JP039	Shizuoka	2011	628.43
JP039	Shizuoka	2012	627.24
JP039	Shizuoka	2013	626.06
JP039	Shizuoka	2014	624.9
JP040	Anjo	2000	2396.41
JP040	Anjo	2001	2426.05
JP040	Anjo	2002	2456.07
JP040	Anjo	2003	2486.49
JP040	Anjo	2004	2517.3
JP040	Anjo	2005	2548.52
JP040	Anjo	2006	2567.16
JP040	Anjo	2007	2585.95
JP040	Anjo	2008	2604.91
JP040	Anjo	2009	2624.04
JP040	Anjo	2010	2643.34
JP040	Anjo	2011	2669.49
JP040	Anjo	2012	2695.91
JP040	Anjo	2013	2722.62
JP040	Anjo	2014	2749.6
JP042	Yokkaichi	2000	1257.44
JP042	Yokkaichi	2001	1262.62
JP042	Yokkaichi	2002	1267.83
JP042	Yokkaichi	2003	1273.08
JP042	Yokkaichi	2004	1278.38
JP042	Yokkaichi	2005	1283.72
JP042	Yokkaichi	2006	1290.24
JP042	Yokkaichi	2007	1296.86
JP042	Yokkaichi	2008	1303.58
JP042	Yokkaichi	2009	1310.4
JP042	Yokkaichi	2010	1317.33
JP042	Yokkaichi	2011	1323.65
JP042	Yokkaichi	2012	1330.04
JP042	Yokkaichi	2013	1336.5
JP042	Yokkaichi	2014	1343.02
JP046	Himeji	2000	811.46
JP046	Himeji	2001	811.39
JP046	Himeji	2002	811.34
JP046	Himeji	2003	811.31
JP046	Himeji	2004	811.29
JP046	Himeji	2005	811.28
JP046	Himeji	2006	810.86
JP046	Himeji	2007	810.45
JP046	Himeji	2008	810.05
JP046	Himeji	2009	809.67
JP046	Himeji	2010	809.31
JP046	Himeji	2011	809.16
JP046	Himeji	2012	809.03
JP046	Himeji	2013	808.91
JP046	Himeji	2014	808.8
JP047	Toyohashi	2000	778.7
JP047	Toyohashi	2001	781.52
JP047	Toyohashi	2002	784.36
JP047	Toyohashi	2003	787.23
JP047	Toyohashi	2004	790.11
JP047	Toyohashi	2005	793.01
JP047	Toyohashi	2006	793.61
JP047	Toyohashi	2007	794.22
JP047	Toyohashi	2008	794.84
JP047	Toyohashi	2009	795.46
JP047	Toyohashi	2010	796.1
JP047	Toyohashi	2011	797.91
JP047	Toyohashi	2012	799.73
JP047	Toyohashi	2013	801.56
JP047	Toyohashi	2014	803.41
JP048	Hamamatsu	2000	666.02
JP048	Hamamatsu	2001	669.08
JP048	Hamamatsu	2002	672.15
JP048	Hamamatsu	2003	675.23
JP048	Hamamatsu	2004	678.33
JP048	Hamamatsu	2005	681.44
JP048	Hamamatsu	2006	680.68
JP048	Hamamatsu	2007	679.92
JP048	Hamamatsu	2008	679.17
JP048	Hamamatsu	2009	678.41
JP048	Hamamatsu	2010	677.65
JP048	Hamamatsu	2011	678.83
JP048	Hamamatsu	2012	680.01
JP048	Hamamatsu	2013	681.18
JP048	Hamamatsu	2014	682.37
JP050	Okayama	2000	777.1
JP050	Okayama	2001	780.44
JP050	Okayama	2002	783.81
JP050	Okayama	2003	787.21
JP050	Okayama	2004	790.64
JP050	Okayama	2005	794.11
JP050	Okayama	2006	795.72
JP050	Okayama	2007	797.35
JP050	Okayama	2008	798.99
JP050	Okayama	2009	800.65
JP050	Okayama	2010	802.33
JP050	Okayama	2011	804.98
JP050	Okayama	2012	807.66
JP050	Okayama	2013	810.36
JP050	Okayama	2014	813.08
JP051	Kurashiki	2000	1006.59
JP051	Kurashiki	2001	1022.95
JP051	Kurashiki	2002	1039.64
JP051	Kurashiki	2003	1056.67
JP051	Kurashiki	2004	1074.04
JP051	Kurashiki	2005	1080.21
JP051	Kurashiki	2006	1081.9
JP051	Kurashiki	2007	1083.6
JP051	Kurashiki	2008	1085.31
JP051	Kurashiki	2009	1087.03
JP051	Kurashiki	2010	1088.76
JP051	Kurashiki	2011	1097.47
JP051	Kurashiki	2012	1106.27
JP051	Kurashiki	2013	1115.16
JP051	Kurashiki	2014	1124.15
JP052	Fukuyama	2000	797.59
JP052	Fukuyama	2001	796.9
JP052	Fukuyama	2002	796.22
JP052	Fukuyama	2003	795.55
JP052	Fukuyama	2004	794.9
JP052	Fukuyama	2005	794.26
JP052	Fukuyama	2006	793.25
JP052	Fukuyama	2007	792.27
JP052	Fukuyama	2008	791.3
JP052	Fukuyama	2009	790.36
JP052	Fukuyama	2010	789.44
JP052	Fukuyama	2011	788.72
JP052	Fukuyama	2012	788.0
JP052	Fukuyama	2013	787.3
JP052	Fukuyama	2014	786.62
JP053	Hiroshima	2000	1144.09
JP053	Hiroshima	2001	1147.36
JP053	Hiroshima	2002	1150.66
JP053	Hiroshima	2003	1154.02
JP053	Hiroshima	2004	1157.43
JP053	Hiroshima	2005	1160.89
JP053	Hiroshima	2006	1163.74
JP053	Hiroshima	2007	1166.62
JP053	Hiroshima	2008	1169.56
JP053	Hiroshima	2009	1172.53
JP053	Hiroshima	2010	1175.54
JP053	Hiroshima	2011	1178.93
JP053	Hiroshima	2012	1182.37
JP053	Hiroshima	2013	1185.86
JP053	Hiroshima	2014	1189.39
JP054	Takamatsu	2000	878.02
JP054	Takamatsu	2001	903.46
JP054	Takamatsu	2002	930.14
JP054	Takamatsu	2003	958.15
JP054	Takamatsu	2004	987.53
JP054	Takamatsu	2005	882.22
JP054	Takamatsu	2006	905.25
JP054	Takamatsu	2007	929.4
JP054	Takamatsu	2008	954.72
JP054	Takamatsu	2009	981.25
JP054	Takamatsu	2010	1009.06
JP054	Takamatsu	2011	1024.16
JP054	Takamatsu	2012	1039.66
JP054	Takamatsu	2013	1055.56
JP054	Takamatsu	2014	1071.88
JP055	Wakayama	2000	1296.14
JP055	Wakayama	2001	1290.46
JP055	Wakayama	2002	1284.83
JP055	Wakayama	2003	1279.26
JP055	Wakayama	2004	1273.75
JP055	Wakayama	2005	1268.29
JP055	Wakayama	2006	1264.9
JP055	Wakayama	2007	1261.55
JP055	Wakayama	2008	1258.24
JP055	Wakayama	2009	1254.97
JP055	Wakayama	2010	1251.74
JP055	Wakayama	2011	1247.54
JP055	Wakayama	2012	1243.39
JP055	Wakayama	2013	1239.29
JP055	Wakayama	2014	1235.23
JP059	Tokushima	2000	720.1
JP059	Tokushima	2001	719.72
JP059	Tokushima	2002	719.36
JP059	Tokushima	2003	719.03
JP059	Tokushima	2004	718.72
JP059	Tokushima	2005	718.43
JP059	Tokushima	2006	716.36
JP059	Tokushima	2007	714.31
JP059	Tokushima	2008	712.3
JP059	Tokushima	2009	710.31
JP059	Tokushima	2010	708.34
JP059	Tokushima	2011	707.28
JP059	Tokushima	2012	706.25
JP059	Tokushima	2013	705.23
JP059	Tokushima	2014	704.24
JP064	Kitakyushu	2000	2146.08
JP064	Kitakyushu	2001	2138.38
JP064	Kitakyushu	2002	2130.74
JP064	Kitakyushu	2003	2123.19
JP064	Kitakyushu	2004	2115.7
JP064	Kitakyushu	2005	2108.29
JP064	Kitakyushu	2006	2101.29
JP064	Kitakyushu	2007	2094.35
JP064	Kitakyushu	2008	2087.48
JP064	Kitakyushu	2009	2080.67
JP064	Kitakyushu	2010	2073.93
JP064	Kitakyushu	2011	2067.04
JP064	Kitakyushu	2012	2060.21
JP064	Kitakyushu	2013	2053.43
JP064	Kitakyushu	2014	2046.71
JP065	Matsuyama	2000	797.89
JP065	Matsuyama	2001	799.6
JP065	Matsuyama	2002	801.32
JP065	Matsuyama	2003	803.05
JP065	Matsuyama	2004	804.78
JP065	Matsuyama	2005	806.52
JP065	Matsuyama	2006	806.54
JP065	Matsuyama	2007	806.58
JP065	Matsuyama	2008	806.61
JP065	Matsuyama	2009	806.65
JP065	Matsuyama	2010	806.7
JP065	Matsuyama	2011	807.6
JP065	Matsuyama	2012	808.51
JP065	Matsuyama	2013	809.42
JP065	Matsuyama	2014	810.33
JP066	Fukuoka	2000	2035.4
JP066	Fukuoka	2001	2050.83
JP066	Fukuoka	2002	2066.45
JP066	Fukuoka	2003	2082.26
JP066	Fukuoka	2004	2098.26
JP066	Fukuoka	2005	2114.45
JP066	Fukuoka	2006	2128.62
JP066	Fukuoka	2007	2142.99
JP066	Fukuoka	2008	2157.57
JP066	Fukuoka	2009	2172.34
JP066	Fukuoka	2010	2187.32
JP066	Fukuoka	2011	2203.54
JP066	Fukuoka	2012	2219.95
JP066	Fukuoka	2013	2236.57
JP066	Fukuoka	2014	2253.39
JP067	Kochi	2000	510.63
JP067	Kochi	2001	510.55
JP067	Kochi	2002	510.47
JP067	Kochi	2003	510.4
JP067	Kochi	2004	510.34
JP067	Kochi	2005	510.29
JP067	Kochi	2006	508.06
JP067	Kochi	2007	505.85
JP067	Kochi	2008	503.66
JP067	Kochi	2009	501.49
JP067	Kochi	2010	499.34
JP067	Kochi	2011	498.26
JP067	Kochi	2012	497.19
JP067	Kochi	2013	496.14
JP067	Kochi	2014	495.09
JP071	Oita	2000	576.36
JP071	Oita	2001	577.61
JP071	Oita	2002	578.87
JP071	Oita	2003	580.14
JP071	Oita	2004	581.42
JP071	Oita	2005	582.71
JP071	Oita	2006	584.66
JP071	Oita	2007	586.62
JP071	Oita	2008	588.61
JP071	Oita	2009	590.61
JP071	Oita	2010	592.63
JP071	Oita	2011	594.32
JP071	Oita	2012	596.04
JP071	Oita	2013	597.76
JP071	Oita	2014	599.5
JP074	Kumamoto	2000	1155.55
JP074	Kumamoto	2001	1159.42
JP074	Kumamoto	2002	1163.33
JP074	Kumamoto	2003	1167.29
JP074	Kumamoto	2004	1171.3
JP074	Kumamoto	2005	1175.35
JP074	Kumamoto	2006	1179.36
JP074	Kumamoto	2007	1183.43
JP074	Kumamoto	2008	1187.57
JP074	Kumamoto	2009	1191.78
JP074	Kumamoto	2010	1196.05
JP074	Kumamoto	2011	1200.41
JP074	Kumamoto	2012	1204.83
JP074	Kumamoto	2013	1209.31
JP074	Kumamoto	2014	1213.85
JP075	Nagasaki	2000	1411.53
JP075	Nagasaki	2001	1405.33
JP075	Nagasaki	2002	1399.2
JP075	Nagasaki	2003	1393.14
JP075	Nagasaki	2004	1387.14
JP075	Nagasaki	2005	1381.21
JP075	Nagasaki	2006	1375.6
JP075	Nagasaki	2007	1370.02
JP075	Nagasaki	2008	1364.48
JP075	Nagasaki	2009	1358.97
JP075	Nagasaki	2010	1353.49
JP075	Nagasaki	2011	1347.94
JP075	Nagasaki	2012	1342.44
JP075	Nagasaki	2013	1336.99
JP075	Nagasaki	2014	1331.58
JP077	Kagoshima	2000	915.3
JP077	Kagoshima	2001	916.18
JP077	Kagoshima	2002	917.07
JP077	Kagoshima	2003	917.96
JP077	Kagoshima	2004	918.85
JP077	Kagoshima	2005	919.75
JP077	Kagoshima	2006	919.92
JP077	Kagoshima	2007	920.1
JP077	Kagoshima	2008	920.28
JP077	Kagoshima	2009	920.46
JP077	Kagoshima	2010	920.64
JP077	Kagoshima	2011	921.2
JP077	Kagoshima	2012	921.76
JP077	Kagoshima	2013	922.32
JP077	Kagoshima	2014	922.89
JP078	Naha	2000	2566.7
JP078	Naha	2001	2584.6
JP078	Naha	2002	2602.62
JP078	Naha	2003	2620.8
JP078	Naha	2004	2639.12
JP078	Naha	2005	2657.58
JP078	Naha	2006	2672.8
JP078	Naha	2007	2688.16
JP078	Naha	2008	2703.68
JP078	Naha	2009	2719.34
JP078	Naha	2010	2735.16
JP078	Naha	2011	2752.73
JP078	Naha	2012	2770.43
JP078	Naha	2013	2788.27
JP078	Naha	2014	2806.25
JPN	Japan	2000	339.8
JPN	Japan	2001	340.78
JPN	Japan	2002	341.16
JPN	Japan	2003	341.66
JPN	Japan	2004	341.84
JPN	Japan	2005	342.06
JPN	Japan	2006	342.06
JPN	Japan	2007	342.06
JPN	Japan	2008	341.84
JPN	Japan	2009	341.37
JPN	Japan	2010	342.82
JPN	Japan	2011	342.13
JPN	Japan	2012	341.39
JPN	Japan	2013	340.79
JPN	Japan	2014	340.22
KOR	Korea	2000	472.63
KOR	Korea	2001	476.14
KOR	Korea	2002	478.8
KOR	Korea	2003	481.19
KOR	Korea	2004	483.0
KOR	Korea	2005	483.99
KOR	Korea	2006	486.34
KOR	Korea	2007	488.61
KOR	Korea	2008	492.14
KOR	Korea	2009	494.49
KOR	Korea	2010	496.78
KOR	Korea	2011	500.49
KOR	Korea	2012	502.75
KOR	Korea	2013	504.92
KOR	Korea	2014	506.97
KR004	Seoul Incheon	2000	4320.1
KR004	Seoul Incheon	2001	4339.29
KR004	Seoul Incheon	2002	4363.79
KR004	Seoul Incheon	2003	4394.02
KR004	Seoul Incheon	2004	4430.46
KR004	Seoul Incheon	2005	4473.7
KR004	Seoul Incheon	2006	4524.43
KR004	Seoul Incheon	2007	4583.46
KR004	Seoul Incheon	2008	4651.78
KR004	Seoul Incheon	2009	4730.52
KR004	Seoul Incheon	2010	4821.06
KR004	Seoul Incheon	2011	4925.01
KR004	Seoul Incheon	2012	5044.31
KR004	Seoul Incheon	2013	5181.29
KR004	Seoul Incheon	2014	5338.72
KR015	Cheongju	2000	1144.29
KR015	Cheongju	2001	1151.64
KR015	Cheongju	2002	1160.14
KR015	Cheongju	2003	1169.86
KR015	Cheongju	2004	1180.84
KR015	Cheongju	2005	1193.16
KR015	Cheongju	2006	1206.87
KR015	Cheongju	2007	1222.07
KR015	Cheongju	2008	1238.84
KR015	Cheongju	2009	1257.27
KR015	Cheongju	2010	1277.46
KR015	Cheongju	2011	1299.52
KR015	Cheongju	2012	1323.57
KR015	Cheongju	2013	1349.75
KR015	Cheongju	2014	1378.19
KR018	Daejeon	2000	1427.2
KR018	Daejeon	2001	1435.03
KR018	Daejeon	2002	1444.16
KR018	Daejeon	2003	1454.64
KR018	Daejeon	2004	1466.54
KR018	Daejeon	2005	1479.93
KR018	Daejeon	2006	1494.91
KR018	Daejeon	2007	1511.54
KR018	Daejeon	2008	1529.95
KR018	Daejeon	2009	1550.2
KR018	Daejeon	2010	1572.43
KR018	Daejeon	2011	1596.74
KR018	Daejeon	2012	1623.28
KR018	Daejeon	2013	1652.18
KR018	Daejeon	2014	1683.57
KR022	Pohang	2000	633.07
KR022	Pohang	2001	630.12
KR022	Pohang	2002	627.69
KR022	Pohang	2003	625.8
KR022	Pohang	2004	624.46
KR022	Pohang	2005	623.68
KR022	Pohang	2006	623.47
KR022	Pohang	2007	623.84
KR022	Pohang	2008	624.8
KR022	Pohang	2009	626.37
KR022	Pohang	2010	628.56
KR022	Pohang	2011	631.4
KR022	Pohang	2012	634.9
KR022	Pohang	2013	639.08
KR022	Pohang	2014	643.97
KR025	Daegu	2000	2360.29
KR025	Daegu	2001	2351.45
KR025	Daegu	2002	2344.55
KR025	Daegu	2003	2339.67
KR025	Daegu	2004	2336.87
KR025	Daegu	2005	2336.26
KR025	Daegu	2006	2337.94
KR025	Daegu	2007	2342.03
KR025	Daegu	2008	2348.67
KR025	Daegu	2009	2358.02
KR025	Daegu	2010	2370.26
KR025	Daegu	2011	2385.6
