id	relid	year	active_year	code_status	type_of_violence	conflict_dset_id	conflict_new_id	conflict_name	dyad_dset_id	dyad_new_id	dyad_name	side_a_dset_id	side_a_new_id	side_a	side_b_dset_id	side_b_new_id	side_b	number_of_sources	source_article	source_office	source_date	source_headline	source_original	where_prec	where_coordinates	where_description	adm_1	adm_2	latitude	longitude	geom_wkt	priogrid_gid	country	country_id	region	event_clarity	date_prec	date_start	date_end	deaths_a	deaths_b	deaths_civilians	deaths_unknown	best_est	high_est	low_est
222103	COL-1999-3-1604-15	1999	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Rovira" http://rutasdelconflicto.com/interna.php?masacre=544					3	Rovira municipality	municipality of Rovira, Tolima	Tolima  department	Rovira municipality	4.25	-75.333333	POINT (-75.333333 4.250000)	135570	Colombia	100	Americas	1	1	07/19/1999 00:00:00	07/19/1999 00:00:00	0	0	4	0	4	4	4
222104	COL-1999-3-1632-40	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Cúcuta, agosto de 1999" http://rutasdelconflicto.com/interna.php?masacre=422					2	Cúcuta town	neighborhood Belisario, the southwest of Cucuta, Norte de Santander	Norte de Santander department	Cúcuta municipality	7.893907	-72.507821	POINT (-72.507821 7.893907)	140615	Colombia	100	Americas	1	1	08/06/1999 00:00:00	08/06/1999 00:00:00	0	0	4	0	4	4	4
222105	COL-1999-3-1604-16	1999	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Miranda, julio de 1999" http://rutasdelconflicto.com/interna.php?masacre=267					1	Guatemala village	Guatemala village, municipality of Miranda, Cauca	Cauca department	Miranda municipality	3.23386	-76.23083	POINT (-76.230830 3.233860)	134128	Colombia	100	Americas	1	1	07/21/1999 00:00:00	07/21/1999 00:00:00	0	0	4	0	4	4	4
222106	COL-1999-1-237-36	1999	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	EFE 2 Aug 1999 "COLOMBIA-CLASHES EIGHT SOLDIERS KILLED IN CLASH WITH THE FARC IN BANANA ZONE				Military spokesman	1	Apartadó town	Apartado, department of Antioquia, some 400 kilometers northwest of Bogota	Antioquia department	Apartadó municipality	7.882986	-76.62587	POINT (-76.625870 7.882986)	140607	Colombia	100	Americas	1	1	08/01/1999 00:00:00	08/01/1999 00:00:00	8	0	0	0	8	8	8
222107	COL-1999-3-1604-3	1999	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	Reuters 1999-8-3				army	2	Lejanías town	near town of Lejanias in Meta province	Meta department	Lejanías municipality	3.525104	-74.021561	POINT (-74.021561 3.525104)	134852	Colombia	100	Americas	1	2	07/31/1999 00:00:00	08/02/1999 00:00:00	0	0	2	0	2	2	2
222108	COL-1999-1-342-14	1999	True	Clear	1	1-92	289	Colombia:Government	342	624	Government of Colombia - ELN	100	17	Government of Colombia	1605	744	ELN	-1	Radio Cadena Nacional web site, Bogota, in Spanish 22 Jul 100				Military report	6	Colombia	Colombia			4	-72	POINT (-72.000000 4.000000)	135577	Colombia	100	Americas	2	5	01/01/1999 00:00:00	07/22/1999 00:00:00	0	166	0	0	166	116	166
222109	COL-1999-1-237-34	1999	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Reuters 31 July 1999 "Rebel car-bomb kills 9, hurts 38 in Medellin." /Radionet, Bogota, in Spanish 31 Jul 99., R 2000-03-15				Military spokesman	1	Medellín town	Medellin	Antioquia department	Medellín Medellín municipality	6.25184	-75.563591	POINT (-75.563591 6.251840)	138449	Colombia	100	Americas	1	1	07/30/1999 00:00:00	07/30/1999 00:00:00	0	0	0	10	10	10	10
222110	COL-1999-3-1632-41	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de El Piñal" http://rutasdelconflicto.com/interna.php?masacre=198					1	Ciénaga El Piñal village	village of El Pinal, in the municipality of Simití, Bolivar.	Bolívar department	Simití municipality	7.78507	-73.8896	POINT (-73.889600 7.785070)	140613	Colombia	100	Americas	1	1	08/07/1999 00:00:00	08/07/1999 00:00:00	0	0	6	0	6	6	6
222111	COL-1999-1-237-35	1999	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Reuters 1 Aug 1999 "Rebels rain missiles on Colombian town, kill 15." /Radio Cadena Nacional web site, Bogota, in Spanish 2 Aug 99				Military spokesman	1	Nariño town	town of Narino, in Antioquia province	Antioquia department	Nariño municipality	5.60893	-75.17656	POINT (-75.176560 5.608930)	137730	Colombia	100	Americas	2	2	07/30/1999 00:00:00	07/31/1999 00:00:00	10	0	8	0	18	48	18
222112	COL-1999-1-237-37	1999	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Notimex news agency, Mexico City, in Spanish 0139 gmt 3 Aug 99.				Military spokesman	2	Turbo town	Arenas Altas, near Turbo, Antioquia Department,	Antioquia department	Turbo municipality	8.09263	-76.72822	POINT (-76.728220 8.092630)	141327	Colombia	100	Americas	2	2	08/01/1999 00:00:00	08/03/1999 00:00:00	1	15	0	0	16	41	16
222113	COL-1999-3-1632-42	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Capaca" http://rutasdelconflicto.com/interna.php?masacre=197					3	Zambrano municipality	Capaça village, Zambrano, Bolivar	Bolívar department	Zambrano municipality	9.445719	-74.495688	POINT (-74.495688 9.445719)	142772	Colombia	100	Americas	1	1	08/16/1999 00:00:00	08/16/1999 00:00:00	0	0	5	0	5	5	5
222114	COL-1999-2-23-6	1999	True	Clear	2	2-23	4586	AUC - FARC	23	5196	AUC - FARC	1632	771	AUC	1604	743	FARC	-1	EFE 5 Aug 1999 "COLOMBIA-COMBAT FIVE KILLED AND TEN MISSING IN COLOMBIAN CLASH					1	Juradó town	near Jurado, a coastal town in the department of Choco	Chocó department	Juradó municipality	7.10421	-77.762	POINT (-77.762000 7.104210)	139885	Colombia	100	Americas	1	1	08/05/1999 00:00:00	08/05/1999 00:00:00	0	0	0	5	5	5	5
222115	COL-1999-1-342-4	1999	True	Clear	1	1-92	289	Colombia:Government	342	624	Government of Colombia - ELN	100	17	Government of Colombia	1605	744	ELN	-1	TVE Teletext via TVE Internacional in Spanish 0955 gmt 9 Aug 99					4	Santander department	Santander Department	Santander department		6.833333	-73.416667	POINT (-73.416667 6.833333)	139174	Colombia	100	Americas	1	1	08/09/1999 00:00:00	08/09/1999 00:00:00	1	4	0	0	5	5	5
222117	COL-1999-3-1632-46	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Reuters 1999-8-22 /Rutas del Conflicto "Masacre de La Gabarra agosto de 1999" http://rutasdelconflicto.com/interna.php?masacre=205				authorities	1	La Gabarra village	La Gabarra, a small town along border with Venezuela, Norte de Santander province	Norte de Santander department	Tibú municipality	9.000916	-72.910858	POINT (-72.910858 9.000916)	142775	Colombia	100	Americas	1	1	08/21/1999 00:00:00	08/21/1999 00:00:00	0	0	21	0	21	35	21
222118	COL-1999-3-1632-5	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Reuters 1999-1-10				authorities	1	Toluviejo town	Toluviejo, a remote town in Sucre province	Sucre department	Tolú Viejo municipality	9.45082	-75.43864	POINT (-75.438640 9.450820)	142770	Colombia	100	Americas	1	1	01/10/1999 00:00:00	01/10/1999 00:00:00	0	0	8	0	8	8	8
222121	COL-1999-3-1632-43	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Capaca" http://rutasdelconflicto.com/interna.php?masacre=197					1	Campoalegre village	Campoalegre village, Zambrano, Bolivar	Bolívar department	Zambrano municipality	8.415076	-73.531126	POINT (-73.531126 8.415076)	141333	Colombia	100	Americas	1	1	08/16/1999 00:00:00	08/16/1999 00:00:00	0	0	3	0	3	3	3
222122	COL-1999-3-1604-17	1999	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Génova" http://rutasdelconflicto.com/interna.php?masacre=392					1	Génova town	urban area of ​​the municipality of Genova, Quindio	Quindío department	Génova municipality	4.316667	-75.766667	POINT (-75.766667 4.316667)	135569	Colombia	100	Americas	1	1	08/07/1999 00:00:00	08/07/1999 00:00:00	0	0	5	0	5	5	5
222123	COL-1999-3-1632-44	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Capaca" http://rutasdelconflicto.com/interna.php?masacre=197					3	Zambrano municipality	on the road to Carmen de Bolivar , Zambrano municipality, Bolivar	Bolívar department	Zambrano municipality	9.445719	-74.495688	POINT (-74.495688 9.445719)	142772	Colombia	100	Americas	1	1	08/16/1999 00:00:00	08/16/1999 00:00:00	0	0	3	0	3	3	3
222124	COL-1999-3-1604-18	1999	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de San Antonio" http://rutasdelconflicto.com/interna.php?masacre=417					3	San Antonio municipality	municipality of San Antonio, Tolima	Tolima  department	San Antonio municipality	3.91667	-75.5	POINT (-75.500000 3.916670)	134850	Colombia	100	Americas	1	1	08/09/1999 00:00:00	08/09/1999 00:00:00	0	0	6	0	6	6	6
222125	COL-1999-2-23-11	1999	True	Clear	2	2-23	4586	AUC - FARC	23	5196	AUC - FARC	1632	771	AUC	1604	743	FARC	-1	Rutas del Conflicto "Masacre de San Carlos, agosto 1999" http://rutasdelconflicto.com/interna.php?masacre=390					1	San Carlos town	San Carlos town, Antioquia	Antioquia department	San Carlos municipality	8.79577	-75.69947	POINT (-75.699470 8.795770)	142049	Colombia	100	Americas	1	1	08/12/1999 00:00:00	08/12/1999 00:00:00	0	0	0	0	0	6	0
222126	COL-1999-3-1632-45	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Tuluá" http://rutasdelconflicto.com/interna.php?masacre=228					1	Tuluá town	rural area of ​​Tulua, Valle del Cauca	Valle del Cauca  department	Tuluá municipality	4.084656	-76.19536	POINT (-76.195360 4.084656)	135568	Colombia	100	Americas	2	4	08/01/1999 00:00:00	08/19/1999 00:00:00	0	0	7	0	7	7	7
222127	COL-1999-3-1632-47	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de El Placer, Valle del Cauca" http://rutasdelconflicto.com/interna.php?masacre=156					1	El Placer town	village of El Placer, in the municipality of Guadalajara de Buga, Valle del Cauca	Valle del Cauca  department	Guadalajara de Buga municipality	3.8575	-75.87139	POINT (-75.871390 3.857500)	134849	Colombia	100	Americas	1	1	08/23/1999 00:00:00	08/23/1999 00:00:00	0	0	5	0	5	5	5
222128	COL-1999-1-342-5	1999	True	Clear	1	1-92	289	Colombia:Government	342	624	Government of Colombia - ELN	100	17	Government of Colombia	1605	744	ELN	-1	EFE 17 Aug 1999 "COLOMBIA-CLASHES 8 ELN REBELS, 3 SOLDIERS KILLED IN CLASHES				Military spokesman	1	Villahermosa town	area of Campoalegre,  town of Villahermosa, in the department of Tolima, some 300 kilometers west of Bogota	Tolima  department	Villahermosa municipality	5.030673	-75.116068	POINT (-75.116068 5.030673)	137010	Colombia	100	Americas	1	1	08/17/1999 00:00:00	08/17/1999 00:00:00	3	8	0	0	11	11	11
222129	COL-1999-1-237-38	1999	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Inravision TV1, Bogota, in Spanish 1 Sep 99. /Reuters 2 Sep 1999 "65 dead in political violence amid Colombia strike." /Reuters 2 Sep 1999 "Colombian unions end strike after wave of violence.				Military spokesman	1	Hato Corozal town	Hato Corozal in the Casanare Department	Casanare department	Hato Corozal municipality	6.156757	-71.763716	POINT (-71.763716 6.156757)	138457	Colombia	100	Americas	2	2	08/31/1999 00:00:00	09/01/1999 00:00:00	0	25	0	0	25	50	25
222130	COL-1999-3-1604-4	1999	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	EFE 1999-9-18				military authorities	1	Bellavista town	rural area of Bellavista, near Venezuelan border	Chocó department	Bojaya municipality	6.521299	-76.972342	POINT (-76.972342 6.521299)	139167	Colombia	100	Americas	1	1	09/18/1999 00:00:00	09/18/1999 00:00:00	0	0	1	0	1	1	1
222131	COL-1999-3-1632-48	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Reuters 1999-9-2 /Rutas del Conflicto "Masacre de Yolombó 1999" http://rutasdelconflicto.com/interna.php?masacre=34				town mayor	2	Yolombó town	Altos de Café, Platanillo, San Nicolás and Brazuelo villagea, rural area near Yolombo town, Antioquia province	Antioquia department	Yolombó municipality	6.59841	-75.0114	POINT (-75.011400 6.598410)	139170	Colombia	100	Americas	1	1	08/31/1999 00:00:00	08/31/1999 00:00:00	0	0	11	0	11	11	11
222132	COL-1999-3-1632-49	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Chorreras" http://rutasdelconflicto.com/interna.php?masacre=153					1	La Chorrera town	district Chorreras in the municipality of Bugalagrande, Valle del Cauca	Valle del Cauca  department	Bugalagrande municipality	4.2	-76.03333	POINT (-76.033330 4.200000)	135568	Colombia	100	Americas	1	1	08/31/1999 00:00:00	08/31/1999 00:00:00	0	0	4	0	4	4	4
222133	COL-1999-3-1604-19	1999	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Acevedo 1999" http://rutasdelconflicto.com/interna.php?masacre=677					1	San Adolfo Village	San José de Riecito hamlet in San Adolfo village, Municipality: Acevedo,Department: Huila	Huila department	Acevedo municipality	1.37502	-75.592998	POINT (-75.592998 1.375020)	131249	Colombia	100	Americas	1	1	08/20/1999 00:00:00	08/20/1999 00:00:00	0	0	5	0	5	5	5
222134	COL-1999-3-1632-50	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Reuters 1999-9-2 /Rutas del Conflicto "Masacre de Yolombó 1999" http://rutasdelconflicto.com/interna.php?masacre=34				town mayor	2	Yolombó town	a road connecting the town of Amalfi, near Yolombo town, Antioquia province	Antioquia department	Yolombó municipality	6.59841	-75.0114	POINT (-75.011400 6.598410)	139170	Colombia	100	Americas	1	1	09/01/1999 00:00:00	09/01/1999 00:00:00	0	0	10	0	10	10	10
222135	COL-1999-3-1632-51	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Distracción 1999" http://rutasdelconflicto.com/interna.php?masacre=218					1	The road between the municipality of Distraccion and Fonseca	on the road between the municipality of Distraccion and Fonseca, in the department of La Guajira.	La Guajira department		10.532839	-72.52616	POINT (-72.526160 10.532839)	144935	Colombia	100	Americas	1	1	09/05/1999 00:00:00	09/05/1999 00:00:00	0	0	4	0	4	4	4
222136	COL-1999-3-1632-52	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de San Vicente del Caguán" http://rutasdelconflicto.com/interna.php?masacre=270					1	Balsillas town	Balsillas township, the municipality of San Vicente del Caguan, Caqueta,	Caquetá department	San Vicente del Caguán municipality	2.66744	-74.85373	POINT (-74.853730 2.667440)	133411	Colombia	100	Americas	1	1	09/10/1999 00:00:00	09/10/1999 00:00:00	0	0	4	0	4	4	4
222137	COL-1999-3-1632-53	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Salazar de las Palmas" http://rutasdelconflicto.com/interna.php?masacre=311					1	the road between Salazar de las Palmas and Santiago municipality	on the road between the municipalities of Salazar de las Palmas and Santiago in Norte de Santander	Norte de Santander department		7.485167	-72.454344	POINT (-72.454344 7.485167)	139896	Colombia	100	Americas	1	1	09/15/1999 00:00:00	09/15/1999 00:00:00	0	0	6	0	6	6	6
222138	COL-1999-3-1632-54	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	EFE 1999-9-20 /Rutas del Conflicto "Masacre de Dabeiba, septiembre de 1999" http://rutasdelconflicto.com/interna.php?masacre=652				officials	3	Dabeiba municipality	Antodo hamlet, in Dabeiba municipality in Antioquia province	Antioquia department	Dabeiba municipality	7	-76.25	POINT (-76.250000 7.000000)	139888	Colombia	100	Americas	1	1	09/19/1999 00:00:00	09/19/1999 00:00:00	0	0	5	0	5	5	5
222139	COL-1999-3-1632-55	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	EFE 1999-9-20 /Rutas del Conflicto "Masacre de Dabeiba, septiembre de 1999" http://rutasdelconflicto.com/interna.php?masacre=652				officials	3	Dabeiba municipality	Pamichales hamlet, in Dabeiba municipality in Antioquia province	Antioquia department	Dabeiba municipality	7	-76.25	POINT (-76.250000 7.000000)	139888	Colombia	100	Americas	1	1	09/19/1999 00:00:00	09/19/1999 00:00:00	0	0	1	0	1	1	1
222140	COL-1999-3-1632-56	1999	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Puerto Rico, septiembre de 1999" http://rutasdelconflicto.com/interna.php?masacre=626					1	Puerto Rico town	town of Puerto Rico, Caqueta	Caquetá department	Puerto Rico municipality	1.905743	-75.154059	POINT (-75.154059 1.905743)	131970	Colombia	100	Americas	1	1	09/19/1999 00:00:00	09/19/1999 00:00:00	0	0	7	0	7	7	7
222141	COL-1999-3-1604-20	1999	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de El Cerrito" http://rutasdelconflicto.com/interna.php?masacre=229					1	El Castillo town	farm Villa Juan Diego, in the village of El Castillo, municipality of El Cerrito, Valle del Cauca	Valle del Cauca  department	El Cerrito municipality	3.66583	-76.19083	POINT (-76.190830 3.665830)	134848	Colombia	100	Americas	1	1	09/01/1999 00:00:00	09/01/1999 00:00:00	0	0	4	0	4	4	4
222142	COL-2004-1-342-106	2004	True	Clear	1	1-92	289	Colombia:Government	342	624	Government of Colombia - ELN	100	17	Government of Colombia	1605	744	ELN	-1	Noche y Niebla 29/12					3	Caldas municipality	Province: Antioquia, Municipality: Caldas	Antioquia department	Caldas municipality	6.08333	-75.63333	POINT (-75.633330 6.083330)	138449	Colombia	100	Americas	1	1	12/29/2004 00:00:00	12/29/2004 00:00:00	0	2	0	0	2	2	2
222143	COL-2004-1-342-107	2004	True	Clear	1	1-92	289	Colombia:Government	342	624	Government of Colombia - ELN	100	17	Government of Colombia	1605	744	ELN	-1	Noche y Niebla 29/12					3	Cocorná municipality	Province: Antioquia, Municipality: Cocorna	Antioquia department	Cocorná municipality	6	-75	POINT (-75.000000 6.000000)	138451	Colombia	100	Americas	1	1	12/29/2004 00:00:00	12/29/2004 00:00:00	0	2	0	0	2	2	2
222144	COL-1999-1-237-39	1999	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Reuters 5 Sep 1999 "Heavy fighting south of Bogota, six soldiers dead.				Military spokeswoman	2	Sumapaz	near San Juan de Sumapaz, just south of Bogota	Cundinamarca department	Cabrera municipality	3.86667	-74.41667	POINT (-74.416670 3.866670)	134852	Colombia	100	Americas	2	2	09/03/1999 00:00:00	09/05/1999 00:00:00	6	2	0	0	8	8	8
222145	COL-1999-1-237-40	1999	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	`ABC' web site, Madrid, in Spanish 8 Sep 99				Military spokesman	2	Dagua town	mountains near Dagua, Valle Department	Valle del Cauca  department	Dagua municipality	3.65685	-76.68859	POINT (-76.688590 3.656850)	134847	Colombia	100	Americas	2	2	09/07/1999 00:00:00	09/08/1999 00:00:00	5	25	0	0	30	30	30
